ID;Image;Name(Kanji);Name(Hiragana);Name(Romaji);Name(Localised);Nickname;Gender;Passive ID;Role;Game;Position;Alt Position;Element;Preferred Playstyle;First 3 Moves Learnt;Shot AT;Focus AT;Focus DF;Scramble AT;Scramble DF;Castle Wall DF;KP;Main Path;Alternate Paths
127;#NAME?;;;Jin Kosaka;Jim Hillfort;;男 (Male);;選手 (Player);;DF;MF;風 (Wind);Justice;"Shoulder Tackle
Afterimage
Spider Web";155;0;0;209;205;194;0;Defense > Offense;"Defense > Offense
Offense > Defense"
128;#NAME?;;;Gamasuke Jiraiya;Galen Thunderbird;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Bond;"Feint Play
Sumo Stomp
Shadow Stitch";155;0;0;209;205;194;0;Defense > Defense;"Defense > Offense
Shoot > Offense"
129;#NAME?;;;Goeta Ishikawa;Finn Stoned;;男 (Male);;選手 (Player);;DF;MF;火 (Fire);Tension;"Curving Cut
Sumo Stomp
Shadow Stitch";155;0;0;209;205;194;0;Defense > Defense;"Defense > Offense
Shoot > Offense"
130;#NAME?;;;Koheita Fuma;Phil Wingate;;男 (Male);;選手 (Player);;MF;DF;山 (Mountain);Justice;"Crosscut Feint
Spider Web
Afterimage";201;0;0;178;177;169;0;Offense > Defense;"Defense > Shoot
Defense > Defense"
131;#NAME?;;;Gen Koga;Jez Shell;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Bond;"Heel Flick
Clone Faker
Phantom Shot";194;0;0;168;170;152;0;Offense > Offense;"Offense > Offense
Defense > Defense"
132;#NAME?;;;Sanosuke Sarutobi;Jupiter Jumper;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Rough Play;"Nutmeg
Monkey Turn
Dirt Ball";194;0;0;172;171;163;0;Offense > Offense;"Offense > Offense
Defense > Defense"
133;#NAME?;;;Juro Yagyu;Sam Samurai;;男 (Male);;選手 (Player);;FW;DF;林 (Forest);Breach;"Power Shot
Quick Draw
Shadow Stitch";214;0;0;158;160;152;0;Shoot > Defense;"Offense > Shoot
Defense > Defense"
134;#NAME?;;;Hanzo Hatsutori;Hank Sullivan;;男 (Male);;選手 (Player);;MF;DF;林 (Forest);Bond;"Deceptive Step
Afterimage
Flurry Dash";201;0;0;178;177;169;0;Offense > Offense;"Defense > Defense
Defense > Defense"
135;#NAME?;;;Saiji Kirigakure;Sail Bluesea;;男 (Male);;選手 (Player);;FW;DF;火 (Fire);Breach;"Low Drive
Dirt Ball
Afterimage";222;0;0;164;167;159;0;Shoot > Shoot;"Defense > Shoot
Defense > Defense"
136;#NAME?;;;Yasaburo Hachiya;John Reynolds;;男 (Male);;選手 (Player);;FW;MF;風 (Wind);Bond;"Low Drive
Flurry Dash
Afterimage";214;0;0;158;160;152;0;Shoot > Offense;"Offense > Offense
Offense > Defense"
137;#NAME?;;;Dan Kato;Dan Hopper;;男 (Male);;選手 (Player);;DF;FW;山 (Mountain);Counter;"Cunning Pull
Sumo Stomp
Condor Dive";162;0;0;199;195;186;0;Defense > Defense;"Offense > Defense
Shoot > Shoot"
138;#NAME?;;;Kiyomori Ideura;Cal Trops;;男 (Male);;選手 (Player);;MF;FW;林 (Forest);Tension;"Dust Kick
Afterimage
Twin Boost";194;0;0;172;171;163;0;Offense > Offense;"Defense > Shoot
Shoot > Shoot"
139;#NAME?;;;Kazuma Takigawa;Winston Falls;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Rough Play;"Dust Kick
Afterimage
Spider Web";194;0;0;172;171;163;0;Offense > Offense;"Defense > Offense
Defense > Defense"
140;#NAME?;;;Yamon Kido;Kevin Castle;;男 (Male);;選手 (Player);;GK;MF;風 (Wind);Bond;"Strong Punch
Toughness Block
Whirlwind";165;0;0;181;174;183;0;Keep > Keep;"Keep > Keep
Shoot > Offense"
141;#NAME?;;;Senichi Igajima;Sammy Igajima;;男 (Male);;監督 (Manager);;MF;DF;火 (Fire);Breach;"Crosscut Feint
Super Sumo Stomp
Heel Drop";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
142;#NAME?;;;Yuichi Ayano;Albert Green;;男 (Male);;選手 (Player);;GK;MF;火 (Fire);Counter;"Strong Punch
Wood Chopper
Infinite Wall";173;0;0;189;185;194;0;Keep > Keep;"Keep > Keep
Offense > Defense"
143;#NAME?;;;Eisuke Sumino;Seward Hayseed;;男 (Male);;選手 (Player);;DF;FW;山 (Mountain);Bond;"Rolling Steal
Kung Fu Header
Whirlwind Twister";155;0;0;209;205;194;0;Defense > Shoot;"Shoot > Defense
Shoot > Shoot"
144;#NAME?;;;Kazunori Serizawa;Kent Work;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Justice;"Rolling Steal
Quick Draw
Bamboo Pattern";155;0;0;209;205;194;0;Defense > Defense;"Offense > Shoot
Shoot > Offense"
145;#NAME?;;;Hiroshi Makiya;Mark Hillvalley;;男 (Male);;選手 (Player);;DF;GK;山 (Mountain);Rough Play;"Curving Cut
Harvest
Earthquake";162;0;0;199;195;186;0;Defense > Defense;"Defense > Keep
Keep > Keep"
146;#NAME?;;;Hiro Shiotani;Herb Sherman;;男 (Male);;選手 (Player);;DF;FW;火 (Fire);Counter;"Curving Cut
Harvest
Grenade Shot";155;0;0;209;205;194;0;Defense > Defense;"Shoot > Keep
Shoot > Shoot"
147;#NAME?;;;Yo Yamane;Joe Small;;男 (Male);;選手 (Player);;MF;DF;山 (Mountain);Justice;"Crosscut Feint
Harvest
Spinning Cut";194;0;0;168;170;152;0;Offense > Defense;"Defense > Defense
Defense > Defense"
148;#NAME?;;;Shoji Ikui;Ike Steiner;;男 (Male);;選手 (Player);;MF;DF;林 (Forest);Breach;"Crosscut Feint
Mole Fake
Shine Drive";194;0;0;168;170;152;0;Offense > Offense;"Defense > Defense
Defense > Defense"
149;#NAME?;;;Noboru Ogoi;Orville Newman;;男 (Male);;選手 (Player);;MF;FW;火 (Fire);Justice;"Feint Dash
Kung Fu Header
Steeple Shot";194;0;0;168;170;152;0;Offense > Shoot;"Offense > Shoot
Shoot > Shoot"
150;#NAME?;;;Toru Harano;Tom Walters;;男 (Male);;選手 (Player);;MF;FW;山 (Mountain);Rough Play;"Crosscut Feint
Run Ball Run
Whirlwind Twister";194;0;0;168;170;152;0;Offense > Shoot;"Offense > Shoot
Shoot > Shoot"
151;#NAME?;;;Daichi Negami;Daniel Dawson;;男 (Male);;選手 (Player);;MF;FW;風 (Wind);Bond;"Heel Flick
Mole Fake
Run Ball Run";194;0;0;168;170;152;0;Offense > Offense;"Defense > Defense
Shoot > Shoot"
152;#NAME?;;;Shigeki Tanushimaru;Stuart Racoonfur;;男 (Male);;選手 (Player);;FW;MF;林 (Forest);Justice;"Curve Shot
Shine Drive
Flurry Dash";214;0;0;158;160;152;0;Shoot > Shoot;"Offense > Offense
Shoot > Offense"
153;#NAME?;;;Hisashi Kusao;Lorne Mower;;男 (Male);;選手 (Player);;GK;FW;山 (Mountain);Breach;"Power Catch
Wood Chopper
Table-Turner";165;0;0;181;174;183;0;Keep > Keep;"Keep > Shoot
Shoot > Shoot"
154;#NAME?;;;Uehito Yoneyama;Homer Grower;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Breach;"Rolling Steal
Mole Fake
Spinning Cut";155;0;0;209;205;194;0;Defense > Offense;"Defense > Defense
Offense > Defense"
155;#NAME?;;;Shigeki Inukai;Rolf Howells;;男 (Male);;選手 (Player);;DF;MF;風 (Wind);Bond;"Rolling Steal
Quick Draw
Monkey Turn";155;0;0;209;205;194;0;Defense > Defense;"Defense > Defense
Shoot > Offense"
156;#NAME?;;;Sakuhei Fukui;Luke Lively;;男 (Male);;選手 (Player);;DF;FW;林 (Forest);Tension;"Cunning Pull
Sumo Stomp
Harvest";162;0;0;199;195;186;0;Defense > Defense;"Shoot > Defense
Shoot > Shoot"
157;#NAME?;;;Chihiro Fuji;Ben Nevis;;男 (Male);;選手 (Player);;DF;FW;風 (Wind);Rough Play;"Shoulder Tackle
Tarzan Kick
Spider Web";155;0;0;209;205;194;0;Defense > Shoot;"Defense > Defense
Shoot > Shoot"
158;#NAME?;;;Kamekichi Shinno;Turtle Newfield;;男 (Male);;監督 (Manager);;MF;DF;風 (Wind);Counter;"Cunning Pull
Water Veil
The Tower";194;0;0;168;170;152;0;Defense > Offense;"Offense > Offense
Defense > Defense"
159;#NAME?;;;Yowami Nanzan;John Neville;;男 (Male);;選手 (Player);;GK;DF;火 (Fire);Counter;"Power Catch
Toughness Block
Wood Chopper";165;0;0;181;174;183;0;Keep > Keep;"Keep > Keep
Defense > Defense"
160;#NAME?;;;Mamoru Nishigaki;Malcolm Night;;男 (Male);;選手 (Player);;DF;MF;火 (Fire);Counter;"Shoulder Tackle
Dash Accelerator
Spinning Cut";162;0;0;216;212;200;0;Defense > Offense;"Shoot > Shoot
Shoot > Offense"
161;#NAME?;;;Akihi Megawa;Alfred Meenan;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Justice;"Curving Cut
Quick Draw
Hurricane Arrows";162;0;0;216;212;200;0;Defense > Defense;"Offense > Offense
Offense > Defense"
162;#NAME?;;;Dan Mitsumune;Dan Mirthful;;男 (Male);;選手 (Player);;DF;FW;林 (Forest);Rough Play;"Feint Play
Spinning Cut
Earthquake";155;0;0;209;205;194;0;Defense > Defense;"Shoot > Shoot
Shoot > Shoot"
163;#NAME?;;;Ritsuki Kurobe;Ricky Clover;;男 (Male);;選手 (Player);;DF;FW;山 (Mountain);Justice;"Cunning Pull
Coil Turn
Hurricane Arrows";155;0;0;209;205;194;0;Defense > Defense;"Shoot > Defense
Shoot > Shoot"
164;#NAME?;;;Dan Tobiyama;Toby Damian;;男 (Male);;選手 (Player);;MF;FW;風 (Wind);Bond;"Dust Kick
Back Tornado
Quick Draw";194;0;0;168;170;152;0;Offense > Shoot;"Shoot > Defense
Shoot > Shoot"
165;#NAME?;;;Naoto Yakata;York Nashmith;;男 (Male);;選手 (Player);;MF;FW;林 (Forest);Justice;"Crosscut Feint
Monkey Turn
Back Tornado";201;0;0;175;178;159;0;Offense > Offense;"Offense > Shoot
Shoot > Shoot"
166;#NAME?;;;Sakito Mogi;Zachary Moore;;男 (Male);;選手 (Player);;MF;FW;林 (Forest);Breach;"Feint Dash
Illusory Ball
Twin Boost";194;0;0;168;170;152;0;Offense > Offense;"Defense > Defense
Shoot > Shoot"
167;#NAME?;;;Masaru Mukata;Marvin Murdock;;男 (Male);;選手 (Player);;FW;MF;火 (Fire);Rough Play;"Low Drive
Triangle Z
Back Tornado";222;0;0;164;167;159;0;Shoot > Shoot;"Offense > Shoot
Shoot > Offense"
168;#NAME?;;;Tomo Mukata;Thomas Murdock;;男 (Male);;選手 (Player);;FW;MF;風 (Wind);Rough Play;"Curve Shot
Back Tornado
Killer Slide";222;0;0;164;167;159;0;Shoot > Shoot;"Shoot > Defense
Shoot > Offense"
169;#NAME?;;;Tsutomu Mukata;Tyler Murdock;;男 (Male);;選手 (Player);;FW;MF;山 (Mountain);Justice;"Low Drive
Spinning Cut
Back Tornado";222;0;0;164;167;159;0;Shoot > Defense;"Shoot > Shoot
Offense > Defense"
170;#NAME?;;;Masanori Dando;Simon Calier;;男 (Male);;選手 (Player);;GK;DF;林 (Forest);Tension;"Power Catch
Full Power Shield
Dash Accelerator";165;0;0;181;174;183;0;Keep > Keep;"Defense > Keep
Defense > Defense"
171;#NAME?;;;Nenji Fukazawa;Brody Gloom;;男 (Male);;選手 (Player);;MF;FW;山 (Mountain);Breach;"Crosscut Feint
Dash Accelerator
Ghost Pull";194;0;0;168;170;152;0;Offense > Offense;"Shoot > Keep
Shoot > Shoot"
172;#NAME?;;;Yuichi Mamorino;Victor Talis;;男 (Male);;選手 (Player);;MF;DF;林 (Forest);Counter;"Crosscut Feint
Whirlwind Twister
Spinning Cut";194;0;0;168;170;152;0;Offense > Offense;"Defense > Shoot
Defense > Defense"
173;#NAME?;;;Yosuke Nakai;Eren Middleton;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Bond;"Feint Play
Ghost Pull
Blade Attack";155;0;0;209;205;194;0;Defense > Defense;"Offense > Shoot
Offense > Defense"
174;#NAME?;;;Seiki Ishii;Peter Wells;;男 (Male);;選手 (Player);;DF;FW;風 (Wind);Bond;"Feint Play
Killer Slide
Spinning Shot";162;0;0;199;195;186;0;Defense > Defense;"Defense > Shoot
Shoot > Shoot"
175;#NAME?;;;Shugo Nikaido;Seth Nichols;;男 (Male);;監督 (Manager);;DF;FW;風 (Wind);Justice;"Rolling Steal
Fire Tornado
The Tower";162;0;0;199;195;186;0;Defense > Shoot;"Defense > Defense
Shoot > Shoot"
176;#NAME?;;;Donichi Posei;Paul Siddon;;男 (Male);;選手 (Player);;GK;MF;山 (Mountain);Breach;"Strong Punch
Tsunami Wall
Gigant Wall";173;0;0;189;181;190;0;Keep > Keep;"Defense > Keep
Offense > Defense"
177;#NAME?;;;Hikaru Aporo;Apollo Light;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Justice;"Cunning Pull
Shine Drive
Dash Storm";169;0;0;206;202;194;0;Defense > Shoot;"Defense > Defense
Offense > Defense"
178;#NAME?;;;En Hepai;Jeff Iron;;男 (Male);;選手 (Player);;DF;MF;火 (Fire);Counter;"Rolling Steal
Dash Storm
Flame Dance";169;0;0;206;202;194;0;Defense > Offense;"Shoot > Shoot
Offense > Defense"
179;#NAME?;;;Ran Aresu;Lane War;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Bond;"Cunning Pull
Ghost Pull
Heaven's Time";169;0;0;206;202;194;0;Defense > Defense;"Offense > Defense
Shoot > Offense"
180;#NAME?;;;Geki Deio;Danny Wood;;男 (Male);;選手 (Player);;DF;MF;風 (Wind);Bond;"Cunning Pull
Mega Quake
Zigzag Spark";169;0;0;206;202;194;0;Defense > Defense;"Defense > Shoot
Offense > Defense"
181;#NAME?;;;Saneki Arute;Artie Mishman;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Rough Play;"Nutmeg
Heaven's Time
Illusory Ball";201;0;0;178;177;169;0;Offense > Offense;"Defense > Shoot
Defense > Defense"
182;#NAME?;;;Matsuaki Herume;Arion Matlock;;男 (Male);;選手 (Player);;MF;DF;林 (Forest);Rough Play;"Heel Flick
Heaven's Time
Cyclone";201;0;0;178;177;169;0;Offense > Offense;"Offense > Defense
Defense > Defense"
183;#NAME?;;;Tomo Atena;Wesley Knox;;男 (Male);;選手 (Player);;MF;DF;林 (Forest);Justice;"Dust Kick
Dash Storm
Spinning Cut";201;0;0;178;177;169;0;Offense > Offense;"Defense > Defense
Defense > Defense"
184;#NAME?;;;Yutaka Demete;Jonas Demetrius;;男 (Male);;選手 (Player);;FW;MF;火 (Fire);Tension;"Low Drive
Reflect Buster
Dash Storm";222;0;0;164;167;159;0;Shoot > Shoot;"Offense > Shoot
Shoot > Offense"
185;#NAME?;;;Terumi Afuro;Byron Love;;男 (Male);;選手 (Player);;MF;FW;林 (Forest);Breach;"Dust Kick
God Knows
Heaven's Time";216;0;0;192;191;183;0;Offense > Shoot;"Shoot > Shoot
Shoot > Shoot"
186;#NAME?;;;Tadashi Hera;Henry House;;男 (Male);;選手 (Player);;MF;DF;火 (Fire);Bond;"Feint Dash
Divine Arrows
Killer Slide";201;0;0;178;177;169;0;Offense > Shoot;"Shoot > Offense
Defense > Defense"
187;#NAME?;;;Michiyuki Ika;Iggy Russ;;男 (Male);;選手 (Player);;GK;MF;風 (Wind);Bond;"Strong Punch
Tsunami Wall
Galatyn";165;0;0;181;174;183;0;Keep > Keep;"Keep > Keep
Offense > Defense"
188;#NAME?;;;Tamamatsu Aki;Gus Heeley;;男 (Male);;選手 (Player);;FW;DF;山 (Mountain);Bond;"Will-o'-the-Wisp Shot
Blade Attack
Ghost Pull";205;0;0;168;171;159;0;Shoot > Defense;"Shoot > Defense
Defense > Defense"
189;#NAME?;;;Resu Heraku;Harry Closs;;男 (Male);;選手 (Player);;DF;MF;火 (Fire);Counter;"Cunning Pull
Sumo Stomp
Earthquake";155;0;0;209;205;194;0;Defense > Defense;"Defense > Offense
Offense > Defense"
190;#NAME?;;;Tokio Kurono;Andy Chronic;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Breach;"Rolling Steal
Heaven's Time
Kung Fu Header";155;0;0;209;205;194;0;Defense > Offense;"Offense > Offense
Shoot > Offense"
191;#NAME?;;;Usa Medo;Ned Yousef;;男 (Male);;選手 (Player);;MF;DF;山 (Mountain);Justice;"Feint Dash
Spider Web
Freeze Shot";194;0;0;168;170;152;0;Offense > Defense;"Shoot > Defense
Defense > Defense"
192;#NAME?;;;Hiroto Munakata;Herman Muller;;男 (Male);;選手 (Player);;GK;DF;風 (Wind);Justice;"Mighty Save
Fireball Knuckle
Rocket Kobushi";165;0;0;181;174;183;0;Keep > Keep;"Defense > Keep
Defense > Defense"
193;#NAME?;;;Kaito Hideyama;Keth Claus;;男 (Male);;選手 (Player);;DF;MF;風 (Wind);Justice;"Shoulder Tackle
Dash Accelerator
Killer Slide";155;0;0;209;205;194;0;Defense > Offense;"Offense > Defense
Shoot > Offense"
194;#NAME?;;;Ryota Kitagaki;Robert Silver;;男 (Male);;選手 (Player);;DF;MF;風 (Wind);Rough Play;"Feint Play
Flurry Dash
Bewildered";155;0;0;209;205;194;0;Defense > Offense;"Defense > Defense
Shoot > Offense"
195;#NAME?;;;Itsuki Sejima;Izzy Island;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Tension;"Curving Cut
Spider Web
Thief's Eye";162;0;0;199;195;186;0;Defense > Defense;"Defense > Offense
Offense > Defense"
196;#NAME?;;;Sota Shintake;Sothern Newman;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Tension;"Cunning Pull
Dash Accelerator
Earthquake";162;0;0;199;195;186;0;Defense > Offense;"Offense > Keep
Shoot > Offense"
197;#NAME?;;;Haru Ikejiri;Irwin Hall;;男 (Male);;選手 (Player);;MF;DF;林 (Forest);Counter;"Nutmeg
Dash Accelerator
Bewildered";194;0;0;168;170;152;0;Offense > Offense;"Shoot > Offense
Defense > Defense"
198;#NAME?;;;Hibiki Terasaka;Taylor Higgins;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Bond;"Feint Dash
Coil Turn
Zigzag Spark";194;0;0;168;170;152;0;Offense > Defense;"Shoot > Offense
Defense > Defense"
199;#NAME?;;;Sora Kozu;Jamie Cool;;男 (Male);;選手 (Player);;MF;FW;風 (Wind);Justice;"Feint Dash
Flurry Dash
Quick Draw";194;0;0;172;171;163;0;Offense > Offense;"Defense > Offense
Shoot > Shoot"
200;#NAME?;;;Ryusuke Hazama;Hans Randall;;男 (Male);;選手 (Player);;FW;MF;火 (Fire);Bond;"Bounce Shot
Dash Accelerator
Zigzag Spark";205;0;0;168;171;159;0;Shoot > Offense;"Shoot > Shoot
Shoot > Offense"
201;#NAME?;;;Rikuto Morimoto;Michael Riverside;;男 (Male);;選手 (Player);;MF;FW;山 (Mountain);Tension;"Deceptive Step
Dash Accelerator
Quick Draw";194;0;0;168;170;152;0;Offense > Offense;"Shoot > Shoot
Shoot > Shoot"
202;#NAME?;;;Mako Kisaragi;Millie Moonlight;;女 (Female);;選手 (Player);;FW;MF;林 (Forest);Counter;"Low Drive
Dash Accelerator
Rainbow Arc";222;0;0;164;167;159;0;Shoot > Offense;"Offense > Shoot
Offense > Defense"
203;#NAME?;;;Kaoru Aoshima;Karl Blue;;男 (Male);;選手 (Player);;MF;DF;山 (Mountain);Rough Play;"Crosscut Feint
Flurry Dash
Fake Ball";194;0;0;172;171;163;0;Offense > Offense;"Offense > Defense
Defense > Defense"
204;#NAME?;;;Kazuya Amai;Theakston Plank;;男 (Male);;選手 (Player);;FW;MF;風 (Wind);Breach;"Will-o'-the-Wisp Shot
Whirlwind Twister
Spinning Cut";214;0;0;158;160;152;0;Shoot > Offense;"Shoot > Shoot
Offense > Defense"
205;#NAME?;;;Ken Hirata;Ken Cake;;男 (Male);;選手 (Player);;FW;DF;山 (Mountain);Justice;"Power Shot
Spiral Shot
Sumo Stomp";214;0;0;158;160;152;0;Shoot > Shoot;"Defense > Shoot
Defense > Defense"
206;#NAME?;;;Seiji Hasebe;Mitch Grumble;;男 (Male);;選手 (Player);;MF;DF;風 (Wind);Breach;"Crosscut Feint
Illusory Ball
Zigzag Spark";194;0;0;168;170;152;0;Offense > Offense;"Defense > Shoot
Defense > Defense"
207;#NAME?;;;Yuichi Oshima;Bart Grantham;;男 (Male);;選手 (Player);;GK;MF;林 (Forest);Tension;"Strong Punch
Toughness Block
Runaway Train";165;0;0;181;174;183;0;Keep > Keep;"Offense > Keep
Offense > Defense"
208;#NAME?;;;Seigo Hibiki;Seymour Hillman;;男 (Male);;監督 (Manager);;GK;FW;山 (Mountain);Breach;"Mighty Save
God Hand
Blazing Knuckle";180;0;0;195;188;197;0;Keep > Keep;"Keep > Keep
Shoot > Shoot"
209;#NAME?;;;Kazuto Ukishima;Charles Island;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Justice;"Curving Cut
Cyclone
Zigzag Spark";162;0;0;216;212;200;0;Defense > Defense;"Defense > Shoot
Shoot > Offense"
210;#NAME?;;;Kirito Kamimura;Garret Hairtown;;男 (Male);;選手 (Player);;DF;FW;風 (Wind);Justice;"Curving Cut
Spinning Cut
Fire Rooster";155;0;0;209;205;194;0;Defense > Defense;"Shoot > Shoot
Shoot > Shoot"
211;#NAME?;;;Chikara Aida;Arthur Sweet;;男 (Male);;選手 (Player);;DF;FW;山 (Mountain);Bond;"Rolling Steal
Cyclone
Dragon Crash";162;0;0;216;212;200;0;Defense > Defense;"Shoot > Shoot
Shoot > Shoot"
212;#NAME?;;;Manabu Batora;Peter Mildred;;男 (Male);;選手 (Player);;MF;DF;林 (Forest);Justice;"Dust Kick
Blade Attack
Grenade Shot";194;0;0;172;171;163;0;Offense > Defense;"Offense > Offense
Defense > Defense"
213;#NAME?;;;Yo Nakama;Josh Nathaniel;;男 (Male);;選手 (Player);;MF;DF;林 (Forest);Rough Play;"Nutmeg
Zigzag Spark
Utter Gutsiness Bat";194;0;0;172;171;163;0;Offense > Offense;"Defense > Defense
Defense > Defense"
214;#NAME?;;;Gengoro Ikari;Edward Gladstone;;男 (Male);;選手 (Player);;MF;FW;火 (Fire);Tension;"Nutmeg
Cross Drive
Spinning Cut";194;0;0;168;170;152;0;Offense > Shoot;"Shoot > Offense
Shoot > Shoot"
215;#NAME?;;;Tamotsu Teira;Tyler Thomas;;男 (Male);;選手 (Player);;MF;FW;山 (Mountain);Tension;"Heel Flick
Cross Drive
Illusory Ball";194;0;0;168;170;152;0;Offense > Shoot;"Shoot > Offense
Shoot > Shoot"
216;#NAME?;;;Yo Tamiyama;Joseph Yosemite;;男 (Male);;選手 (Player);;FW;DF;風 (Wind);Counter;"Low Drive
Phantom Shot
Inazuma Drop";214;0;0;158;160;152;0;Shoot > Shoot;"Defense > Shoot
Defense > Defense"
217;#NAME?;;;Iwao Sugata;Ian Suffolk;;男 (Male);;選手 (Player);;MF;FW;火 (Fire);Justice;"Deceptive Step
Zigzag Spark
Scorching Tackle";194;0;0;168;170;152;0;Offense > Offense;"Shoot > Shoot
Shoot > Shoot"
218;#NAME?;;;Koichi Biruda;Constant Builder;;男 (Male);;選手 (Player);;FW;MF;火 (Fire);Rough Play;"Curve Shot
Fire Rooster
Scorching Tackle";211;0;0;175;177;166;0;Shoot > Shoot;"Shoot > Shoot
Shoot > Offense"
219;#NAME?;;;Haito Kunikida;Ted Poe;;男 (Male);;選手 (Player);;FW;MF;林 (Forest);Counter;"Bounce Shot
Blade Attack
Shadow Stitch";214;0;0;158;160;152;0;Shoot > Defense;"Defense > Defense
Shoot > Offense"
220;#NAME?;;;Ryoji Michiba;Marshall Heart;;男 (Male);;選手 (Player);;FW;MF;風 (Wind);Justice;"Will-o'-the-Wisp Shot
Blade Attack
Kung Fu Header";205;0;0;168;171;159;0;Shoot > Defense;"Offense > Offense
Shoot > Offense"
221;#NAME?;;;Koji Tsuchimori;Dom Foreman;;男 (Male);;選手 (Player);;MF;FW;山 (Mountain);Bond;"Dust Kick
Whirlwind Twister
Dirt Ball";194;0;0;172;171;163;0;Offense > Offense;"Offense > Defense
Shoot > Shoot"
222;#NAME?;;;Ryu Kakeyama;Slot MacHines;;男 (Male);;選手 (Player);;DF;MF;火 (Fire);Rough Play;"Curving Cut
Killer Slide
Earthquake";155;0;0;209;205;194;0;Defense > Defense;"Defense > Defense
Shoot > Offense"
223;#NAME?;;;Nao Atsuta;Bill Steakspear;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Tension;"Curving Cut
Zigzag Spark
Coil Turn";155;0;0;209;205;194;0;Defense > Offense;"Defense > Defense
Offense > Defense"
224;#NAME?;;;Jo Ikegaki;Joe Ingram;;男 (Male);;選手 (Player);;GK;FW;火 (Fire);Bond;"Mighty Save
Whirlwind
Wood Chopper";165;0;0;181;174;183;0;Keep > Keep;"Shoot > Keep
Shoot > Shoot"
225;#NAME?;;;Kiwamu Himejima;Kendall Sefton;;男 (Male);;選手 (Player);;DF;FW;風 (Wind);Justice;"Curving Cut
Spinning Cut
Whirlwind Twister";155;0;0;209;205;194;0;Defense > Defense;"Shoot > Defense
Shoot > Shoot"
226;#NAME?;;;Yasushi Kikuchi;Jason Strike;;男 (Male);;選手 (Player);;DF;FW;火 (Fire);Counter;"Feint Play
Quick Draw
Rolling Kick";155;0;0;209;205;194;0;Defense > Defense;"Defense > Shoot
Shoot > Shoot"
227;#NAME?;;;Hakobu Noma;Norman Porter;;男 (Male);;選手 (Player);;DF;MF;山 (Mountain);Bond;"Cunning Pull
Killer Slide
The Wall";155;0;0;209;205;194;0;Defense > Defense;"Defense > Offense
Offense > Defense"
228;#NAME?;;;Kyogo Mukaiyama;Maxwell Claus;;男 (Male);;選手 (Player);;DF;MF;林 (Forest);Justice;"Shoulder Tackle
Coil Turn
Blade Attack";155;0;0;209;205;194;0;Defense > Defense;"Offense > Defense
Offense > Defense"
229;#NAME?;;;Shiito Chaki;Bruce Chaney;;男 (Male);;選手 (Player);;MF;FW;林 (Forest);Tension;"Crosscut Feint
Grenade Shot
Utter Gutsiness Bat";194;0;0;168;170;152;0;Offense > Shoot;"Shoot > Shoot
Shoot > Shoot"
230;#NAME?;;;Rinsuke Kano;Leroy Rhymes;;男 (Male);;選手 (Player);;MF;FW;風 (Wind);Breach;"Feint Dash
Dash Accelerator
Whirlwind Twister";194;0;0;168;170;152;0;Offense > Offense;"Shoot > Offense
Shoot > Shoot"
231;#NAME?;;;Seiichi Tachino;Mildford Scott;;男 (Male);;選手 (Player);;MF;DF;林 (Forest);Tension;"Dust Kick
Fake Ball
Dash Accelerator";194;0;0;168;170;152;0;Offense > Defense;"Defense > Shoot
Defense > Defense"
232;#NAME?;;;Yo Idemae;Lou Edmonds;;男 (Male);;選手 (Player);;FW;MF;火 (Fire);Tension;"Curve Shot
Dash Accelerator
Spinning Shot";211;0;0;175;177;166;0;Shoot > Offense;"Offense > Offense
Offense > Defense"
233;#NAME?;;;Hidetsugu Yasunaga;Cameron Morefield;;男 (Male);;選手 (Player);;MF;FW;風 (Wind);Justice;"Dust Kick
Flurry Dash
Spinning Shot";194;0;0;168;170;152;0;Offense > Offense;"Shoot > Offense
Shoot > Shoot"
