ID,Colonne 2,ImageURL,Name,Nickname,GenderIcon1,Gender,ElementIcon,Element,PositionIcon,Position,CharacterRole,AgeGroup,SchoolYear,Team,Team2,Game,3DviewURL,HowToObtain,Description,IE1,IE2,IE3,Go1,Go2,Go3,ARES,ORION,VIC,KIck,Control,Technique,Pressure,Physical,Agility,Intelligence,NameJP,NicknameJP,GenderJP,ElementJP,PositionJP,CharacterRoleJP,AgeGroupJP,SchoolYearJP,TeamJP,Team2JP,HowToObtainJP,DescriptionJP
49,,https://dxi4wb638ujep.cloudfront.net/1/k/m/k/mkvjitw20us.png,Rob Crombie,Zombie,,Male,,Mountain,,GK,Player,Middle School,Grade 9,Occult,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Pys3P3aKC,???,"Doesn't feel a thing, no matter how badly injured.",○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,不死 祀,不死,男,山,GK,選手,中学生,三年生,尾刈斗中,,???,どんな大ケガにも ほとんど痛みを感じない体の持ち主。
50,,https://dxi4wb638ujep.cloudfront.net/1/k/x/m/xmeolswmzne.png,Chuck Dollman,Dollman,,Male,,Forest,,FW,Player,Middle School,Grade 8,Occult,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PyszP3aKC,???,Thinks he was made in a workshop and has no memories of the past.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,人形 幻,にんぎょう,男,林,FW,選手,中学生,二年生,尾刈斗中,,???,昔の記憶がまったくなく 自分を人造人間だと思っている。
51,,https://dxi4wb638ujep.cloudfront.net/1/k/v/t/vtz0llegche.png,Uxley Allen,Alien,,Male,,Wind,,FW,Player,Middle School,Grade 8,Occult,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PysvP3aKC,???,He believes in UFOs and watches out for them every night.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,円谷 未知,円谷,男,風,FW,選手,中学生,二年生,尾刈斗中,,???,ＵＦＯの存在を信じており 毎晩 夜空をチェックしている。
52,,https://dxi4wb638ujep.cloudfront.net/1/k/k/f/kfovm0iaxss.png,Phil Noir,Noir,,Male,,Forest,,FW,Player,Middle School,Grade 8,Occult,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PysrP3aKC,???,An expert in black magic. He curses the opposition before every match.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,黒上 呪,黒上,男,林,FW,選手,中学生,二年生,尾刈斗中,,???,黒魔術に詳しく 試合前に相手チームを呪っているとか。
53,,https://dxi4wb638ujep.cloudfront.net/1/k/e/q/eqlg1pxseyc.png,Mick Askley,Ghost,,Male,,Forest,,MF,Player,Middle School,Grade 9,Occult,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PysnP3aKC,???,He believes he is not human and hides behind a mysterious mask.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,魔界 崇雄,魔界,男,林,MF,選手,中学生,三年生,尾刈斗中,,???,自分は人間ではないと言い張り いつも奇妙な覆面をしている。
54,,https://dxi4wb638ujep.cloudfront.net/1/k/p/5/p54_qlu6ghc.png,Hekyll Jyde,Jyde,,Male,,Mountain,,DF,Manager,Adult,-,Occult,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7Ox8_Oz8vP3aKC,???,Occult's mild yet enigmatic manager. Tick him off and he flips hard.,○,×,×,×,×,×,×,×,○,?,?,?,?,?,?,?,地木流 灰人,地木流,男,山,DF,監督,大人,-,尾刈斗中,,???,表と裏の顔を持つ 尾刈斗中の監督。 普段は温厚だが 怒ると性格が一変する。
56,,https://dxi4wb638ujep.cloudfront.net/1/k/t/2/t2vvykaoccs.png,Lanny Tern,Tern,,Female,,Wind,,GK,Coordinator,Middle School,Grade 8,Occult,,Inazuma Eleven Ares,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7Ox8_Iz8rP3aKC,???,"Officially, the team's long-standing coordinator. Unofficially, a ghost no one outside knows.",○,×,×,×,×,×,×,×,○,?,?,?,?,?,?,?,提灯 ほのり,提灯,女,風,GK,マネージャー,中学生,二年生,尾刈斗中,,???,なぜか マネージャーを何年も務めているが 部員以外は誰も その存在を知らないという。
57,,https://dxi4wb638ujep.cloudfront.net/1/k/p/a/pakshsy_xr0.png,Charlie Boardfield,Boar,,Male,,Fire,,GK,Player,Middle School,Grade 9,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Pyc7P3aKC,???,He runs at the ball like a boar to truffles.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,猪口 兵吾,イノシシ,男,火,GK,選手,中学生,三年生,野生中,,???,ボールにまっすぐ突っ込んで キープする姿は まさにイノシシ！
58,,https://dxi4wb638ujep.cloudfront.net/1/k/v/v/vvpnupt3ele.png,Hugo Tallgeese,Chicken,,Male,,Fire,,MF,Player,Middle School,Grade 7,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Pyc3P3aKC,???,"Charges repeatedly, just like a stubborn rooster pecking around.",○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,鶏井 亮太,ニワトリ,男,火,MF,選手,中学生,一年生,野生中,,???,まるで ニワトリのツッツキのように しつこくチャージを繰り返す。
59,,https://dxi4wb638ujep.cloudfront.net/1/k/e/h/ehyg5wlnp4s.png,Wilson Fishman,Fishman,,Male,,Forest,,DF,Player,Middle School,Grade 8,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PyczP3aKC,???,"An expert on marine life, but can't swim. Often skips swimming classes.",○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,魚住 拓人,サカナ,男,林,DF,選手,中学生,二年生,野生中,,???,海の生物に詳しいが 泳げない。 プールの授業は休みがち。
60,,https://dxi4wb638ujep.cloudfront.net/1/k/c/m/cmfaxpzhs-s.png,Peter Johnson,Toad,,Male,,Forest,,DF,Player,Middle School,Grade 7,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PycvP3aKC,???,Superb at jumping. His room is full of frog-related goods.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,蛙田 達士,カエル,男,林,DF,選手,中学生,一年生,野生中,,???,ジャンプ力がすごく 部屋中カエルグッズで溢れている。
61,,https://dxi4wb638ujep.cloudfront.net/1/k/t/o/tou76w_bbne.png,Leonard O'Shea,Lion,,Male,,Mountain,,DF,Player,Middle School,Grade 9,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PycrP3aKC,???,He doesn't take any back talk and guards his title as Wild's king.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,獅子王 吼,ライオン,男,山,DF,選手,中学生,三年生,野生中,,???,彼に逆らえる者は誰もいない。 野生の王として守りを固める。
62,,https://dxi4wb638ujep.cloudfront.net/1/k/n/h/nhnoplkt0t0.png,Cham Lion,Chameleon,,Male,,Wind,,MF,Player,Middle School,Grade 9,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PycnP3aKC,???,He is able to steal the ball before opponents know he is even there.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,香芽 レオン,カメレオン,男,風,MF,選手,中学生,三年生,野生中,,???,存在感を完全に消し去り こっそりボールを奪っていく。
63,,https://dxi4wb638ujep.cloudfront.net/1/k/8/j/8j8ve0spzec.png,Steve Eagle,Eagle,,Male,,Wind,,MF,Player,Middle School,Grade 8,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PycjP3aKC,???,He catches opponents' movements with his eagle-eyes.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,大鷲 誠次,ワシ,男,風,MF,選手,中学生,二年生,野生中,,???,ワシのような視力で相手の動きを読み取り 襲いかかってくる。
64,,https://dxi4wb638ujep.cloudfront.net/1/k/i/j/ijd315vl-h0.png,Bruce Monkey,Monkey,,Male,,Wind,,MF,Player,Middle School,Grade 7,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PycfP3aKC,???,"He may be small, but his acrobatics put his opponents to shame.",○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,猿田 登,サル,男,風,MF,選手,中学生,一年生,野生中,,???,体は小さいけど 曲芸のような動きで 相手を翻弄するぞ。
65,,https://dxi4wb638ujep.cloudfront.net/1/k/5/l/5lywygjxtsc.png,Gary Lancaster,Gorilla,,Male,,Mountain,,FW,Player,Middle School,Grade 8,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PycbP3aKC,???,Beats the ball into the goal with his ape-like size and strength.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,五利 真吾,ゴリラ,男,山,FW,選手,中学生,二年生,野生中,,???,いかつい顔と がっしりした体格で 敵ゴールに殴り込む。
66,,https://dxi4wb638ujep.cloudfront.net/1/k/x/j/xjpbcha4y-8.png,Harry Snake,Snake,,Male,,Forest,,FW,Player,Middle School,Grade 9,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PyM_P3aKC,???,"Once he has the ball wrapped up, he doesn't release it.",○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,蛇丸 彰真,ヘビ,男,林,FW,選手,中学生,三年生,野生中,,???,ボールに食らいつくと まるで巻きついたかのように離さない。
67,,https://dxi4wb638ujep.cloudfront.net/1/k/m/l/mly6v4mcfnu.png,Adrian Speed,Cheetah,,Male,,Wind,,FW,Player,Middle School,Grade 9,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PyM7P3aKC,???,He can run as fast as a cheetah— 100m in ten seconds flat!,○,○,○,×,○,○,×,×,○,?,?,?,?,?,?,?,水前寺 馳威太,チーター,男,風,FW,選手,中学生,三年生,野生中,,???,１００メートル１０秒台の 驚異の速度で 本物のチーターのように 敵を追い詰める。
68,,https://dxi4wb638ujep.cloudfront.net/1/k/g/k/gk7p8ltkqtk.png,Alan Coe,Koala,,Male,,Forest,,MF,Player,Middle School,Grade 7,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PyM3P3aKC,???,He feels more at home in the trees than on the ground.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,小荒 登,コアラ,男,林,MF,選手,中学生,一年生,野生中,,???,地面よりも木の上が落ち着くという 変な性格の持ち主。
69,,https://dxi4wb638ujep.cloudfront.net/1/k/3/m/3mkura1whem.png,Philip Anders,Panda,,Male,,Fire,,FW,Player,Middle School,Grade 9,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PyMzP3aKC,???,"Appears kind and handsome at first glance, but has a brutal character.",○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,判 竹夫,パンダ,男,火,FW,選手,中学生,三年生,野生中,,???,一見優しそうで みんなのアイドルだが 実は性格はけっこう凶暴。
70,,https://dxi4wb638ujep.cloudfront.net/1/k/1/t/1tny_dnccym.png,Rocky Rackham,Raccoon,,Male,,Forest,,DF,Player,Middle School,Grade 8,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PyMvP3aKC,???,"Appreciates good food, even if it has come straight out of the bin!",○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,荒井川 熊巳,アライグマ,男,林,DF,選手,中学生,二年生,野生中,,???,食べ物の綺麗さにこだわり 食材は一度は洗わないと気が済まない。
71,,https://dxi4wb638ujep.cloudfront.net/1/k/e/f/ef8ts8bmvrk.png,Matt Mouseman,Mouseman,,Male,,Mountain,,MF,Player,Middle School,Grade 8,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PyMrP3aKC,???,Loves cheese. Even eats smelly blue cheeses that others leave behind!,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,根津 光夫,ネズミ,男,山,MF,選手,中学生,二年生,野生中,,???,チーズが大好きで 食べにくい 青カビチーズも たくさん食べている。
72,,https://dxi4wb638ujep.cloudfront.net/1/k/k/q/kqfmbh0ualu.png,Chad Bullford,Bullford,,Male,,Fire,,GK,Player,Middle School,Grade 9,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PyMnP3aKC,???,A complete glutton who goes into a rage if he runs out of food.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,牛尾 空也,ウシ,男,火,GK,選手,中学生,三年生,野生中,,???,食べ物が切れると 猛牛のように暴れ出す食いしん坊。
73,,https://dxi4wb638ujep.cloudfront.net/1/k/e/-/e-qruphieye.png,Harry Savage,Savage,,Male,,Wind,,MF,Manager,Adult,-,Wild,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7Ox8_Oz8nP3aKC,???,"Speaks in jungle roars, yet somehow teammates understand every word.",○,×,×,×,×,×,×,×,○,?,?,?,?,?,?,?,他山 幸助,他山,男,風,MF,監督,大人,-,野生中,,???,ターザンのような雄叫びを上げて 選手たちとコミュニケーションが取れる。
74,,https://dxi4wb638ujep.cloudfront.net/1/k/n/z/nz2ghxvgpic.png,Flammie Gonzalez,Gonzalez,,Female,,Fire,,FW,Coordinator,Middle School,Grade 8,Wild,,Inazuma Eleven Ares,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7Ox8_Iz8nP3aKC,???,A supporter who always rocks fresh scrapes and loves one-legged flamingo poses.,○,×,×,×,×,×,×,×,○,?,?,?,?,?,?,?,富良 民子,富良,女,火,FW,マネージャー,中学生,二年生,野生中,,???,生傷が絶えないが サポートは元気いっぱい！ フラミンゴのように 片足で立つ癖がある。
75,,https://dxi4wb638ujep.cloudfront.net/1/k/l/s/lsetbtpeusc.png,Thomas Feldt,Feldt,,Male,,Forest,,GK,Player,Middle School,Grade 9,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Px87P3aKC,???,"Follows instruction well, but lost all emotion after brainwashing.",○,○,○,×,○,○,×,×,○,?,?,?,?,?,?,?,杉森 威,威,男,林,GK,選手,中学生,三年生,御影専農中,,???,洗脳によって心の乱れを消し去った 御影の司令塔。
77,,https://dxi4wb638ujep.cloudfront.net/1/k/r/d/rdnyso6mbms.png,Harry Leading,Leading,,Male,,Wind,,DF,Player,Middle School,Grade 7,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Px83P3aKC,???,"Took up football to get famous, but forgot it all after ""conditioning.""",○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,弘山 誘,誘,男,風,DF,選手,中学生,一年生,御影専農中,,???,人気者になりたくてサッカーしていたが 今は それを洗脳に頼っている。
79,,https://dxi4wb638ujep.cloudfront.net/1/k/a/r/arw5_xc22_e.png,Terry Stronger,Stronger,,Male,,Fire,,DF,Player,Middle School,Grade 8,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Px8zP3aKC,???,His augments make him prone to losing his will.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,花岡 強,強,男,火,DF,選手,中学生,二年生,御影専農中,,???,体は強化されたものの 時に 我を失ってしまうようになった。
81,,https://dxi4wb638ujep.cloudfront.net/1/k/y/k/ykrlrooaz5e.png,Philip Marvel,Marvel,,Male,,Mountain,,DF,Player,Middle School,Grade 8,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Px8vP3aKC,???,Brainwashing implanted fear in him. He now overreacts to all surprises.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,室伏 恐,恐,男,山,DF,選手,中学生,二年生,御影専農中,,???,洗脳で恐怖を植えつけられ 何かに怯え 力を引き出している。
83,,https://dxi4wb638ujep.cloudfront.net/1/k/p/i/pige8xogeks.png,Noel Good,Good,,Male,,Forest,,DF,Player,Middle School,Grade 8,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Px8rP3aKC,???,Flaunts the rules with every move since being brainwashed.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,稲田 則,則,男,林,DF,選手,中学生,二年生,御影専農中,,???,洗脳によって どんな行動でも 規則通りにこなすようになった。
85,,https://dxi4wb638ujep.cloudfront.net/1/k/j/n/jndxvkdorqc.png,Tyron Rock,Rock,,Male,,Fire,,MF,Player,Middle School,Grade 9,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Px8nP3aKC,???,Doesn't mind playing dangerously since being brainwashed.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,寺川 巌,巌,男,火,MF,選手,中学生,三年生,御影専農中,,???,洗脳によって感情を失い 危ないプレイも平気で行う。
87,,https://dxi4wb638ujep.cloudfront.net/1/k/4/l/4lyqc17sgz0.png,Francis Tell,Tell,,Male,,Forest,,MF,Player,Middle School,Grade 8,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Px8jP3aKC,???,Follows instructions religiously after getting brainwashed.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,藤丸 啓,啓,男,林,MF,選手,中学生,二年生,御影専農中,,???,洗脳で神を見たと信じ込み 命令を疑うことはない。
89,,https://dxi4wb638ujep.cloudfront.net/1/k/m/p/mpniz44whmc.png,Samuel Buster,Buster,,Male,,Fire,,MF,Player,Middle School,Grade 9,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Px8fP3aKC,???,Plays aggressively close to the edge since being brainwashed.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,山郷 暴,暴,男,火,MF,選手,中学生,三年生,御影専農中,,???,洗脳によって凶暴性が増し 反則すれすれの激しいプレイをする。
91,,https://dxi4wb638ujep.cloudfront.net/1/k/9/n/9n8pehekmv0.png,Jonathan Seller,Seller,,Male,,Wind,,FW,Player,Middle School,Grade 8,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Px8bP3aKC,???,This solitary player is made to feel he's under immense pressure to win.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,山岸 迫,迫,男,風,FW,選手,中学生,二年生,御影専農中,,???,絶対勝たなければという プレッシャーを植えつけられた 孤独な選手。
93,,https://dxi4wb638ujep.cloudfront.net/1/k/t/p/tpnkegxdt5u.png,Victor Kind,Kind,,Male,,Forest,,MF,Player,Middle School,Grade 8,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Pxs_P3aKC,???,Brainwashed into believing that his team's tactics are the best.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,大部 信,信,男,林,MF,選手,中学生,二年生,御影専農中,,???,洗脳によって自分たちのサッカーが 一番だと信じ込まされている。
95,,https://dxi4wb638ujep.cloudfront.net/1/k/i/n/inwfp5x5ak8.png,Neil Turner,Turner,,Male,,Fire,,FW,Player,Middle School,Grade 8,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Pxs7P3aKC,???,"Used to be gentle, but became more aggressive after brainwashing.",○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,下鶴 改,改,男,火,FW,選手,中学生,二年生,御影専農中,,???,おとなしかった性格が 洗脳によって 攻撃的になってしまったという。
96,,https://dxi4wb638ujep.cloudfront.net/1/k/m/7/m7wvasweef0.png,Neil Turner,Turner,,Male,,Fire,,FW,Player,Middle School,Grade 8,Brainwashing,Neo National,,,???,"He used to be gentle, but became more aggressive after re-education.",○,○,○,×,×,×,×,×,○,,,,,,,,下鶴 改,改,男,火,FW,選手,中学生,二年生,御影専農中,ネオジャパン,???,もともと大人しい性格だが プレーの時は攻撃的になる。
97,,https://dxi4wb638ujep.cloudfront.net/1/k/c/i/ci1w6kex1qm.png,Reg Underwood,Under,,Male,,Forest,,GK,Player,Middle School,Grade 8,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Pxs3P3aKC,???,Accepted brainwashing to become a pro and help his poor family.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,真下 乏,真下,男,林,GK,選手,中学生,二年生,御影専農中,,???,貧しい家を救うために 洗脳を受けてプロになろうとしている。
99,,https://dxi4wb638ujep.cloudfront.net/1/k/z/g/zgerxbilyzk.png,Patrick Stiller,Stiller,,Male,,Wind,,MF,Player,Middle School,Grade 7,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PxszP3aKC,???,Brainwashing allowed him to reveal his true self.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,都築 静,都築,男,風,MF,選手,中学生,一年生,御影専農中,,???,洗脳で 出せなかった本当の自分が 出せるようになったという。
101,,https://dxi4wb638ujep.cloudfront.net/1/k/x/b/xbdn5cwndfk.png,Charles Oughtry,Oughtry,,Male,,Mountain,,MF,Player,Middle School,Grade 9,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PxsvP3aKC,???,Undertook brainwashing to cheer up his sick soccer-loving brother.,○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,平生 仁,平生,男,山,MF,選手,中学生,三年生,御影専農中,,???,サッカー好きな病気の弟を励ますため 洗脳を受けることにした。
103,,https://dxi4wb638ujep.cloudfront.net/1/k/a/p/apysu9wdwsm.png,Clive Mooney,Mooney,,Male,,Fire,,FW,Player,Middle School,Grade 8,Brainwashing,,Inazuma Eleven,/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_PxsrP3aKC,???,"Thanks to brainwashing, he never remembers the fouls he commits.",○,○,○,×,×,×,×,×,○,?,?,?,?,?,?,?,長友 喪,長友,男,火,FW,選手,中学生,二年生,御影専農中,,???,洗脳によって 試合でやった反則を まったく覚えていない。
